Job;Op;Start;Finish;Start_f;Finish_f;Resource
36;1;2023-01-07 01:48:00;2023-01-07 13:48:00;8748.0;9468.0;Machine 19
37;0;2023-01-10 01:47:00;2023-01-10 03:47:00;13067.0;13187.0;Machine 18
37;1;2023-01-09 20:47:00;2023-01-10 01:47:00;12767.0;13067.0;Machine 14
37;2;2023-01-09 13:47:00;2023-01-09 20:47:00;12347.0;12767.0;Machine 09
37;3;2023-01-08 23:17:00;2023-01-09 04:17:00;11477.0;11777.0;Machine 11
37;4;2023-01-08 20:17:00;2023-01-08 23:17:00;11297.0;11477.0;Machine 07
37;5;2023-01-08 18:17:00;2023-01-08 20:17:00;11177.0;11297.0;Machine 12
37;6;2023-01-08 10:00:00;2023-01-08 14:00:00;10680.0;10920.0;Machine 20
38;0;2023-01-12 09:23:00;2023-01-12 13:23:00;16403.0;16643.0;Machine 18
38;1;2023-01-11 17:23:00;2023-01-12 09:23:00;15443.0;16403.0;Machine 17
38;2;2023-01-10 17:23:00;2023-01-11 17:23:00;14003.0;15443.0;Machine 16
38;3;2023-01-10 05:23:00;2023-01-10 17:23:00;13283.0;14003.0;Machine 11
38;4;2023-01-09 21:23:00;2023-01-10 05:23:00;12803.0;13283.0;Machine 09
38;5;2023-01-09 07:17:00;2023-01-09 13:17:00;11957.0;12317.0;Machine 08
38;6;2023-01-09 05:17:00;2023-01-09 07:17:00;11837.0;11957.0;Machine 12
38;7;2023-01-08 21:17:00;2023-01-09 05:17:00;11357.0;11837.0;Machine 20
38;8;2023-01-09 15:30:00;2023-01-10 03:30:00;12450.0;13170.0;Machine 04
38;9;2023-01-09 09:30:00;2023-01-09 15:30:00;12090.0;12450.0;Machine 03
38;10;2023-01-08 10:17:00;2023-01-08 20:17:00;10697.0;11297.0;Machine 00
38;11;2023-01-08 03:03:00;2023-01-08 09:03:00;10263.0;10623.0;Machine 03
39;0;2023-01-09 20:42:00;2023-01-09 22:42:00;12762.0;12882.0;Machine 18
39;1;2023-01-09 13:29:00;2023-01-09 18:29:00;12329.0;12629.0;Machine 13
39;2;2023-01-09 06:29:00;2023-01-09 13:29:00;11909.0;12329.0;Machine 09
39;3;2023-01-09 01:29:00;2023-01-09 06:29:00;11609.0;11909.0;Machine 10
39;4;2023-01-08 22:29:00;2023-01-09 01:29:00;11429.0;11609.0;Machine 05
39;5;2023-01-08 15:47:00;2023-01-08 17:47:00;11027.0;11147.0;Machine 12
39;6;2023-01-08 11:12:00;2023-01-08 15:12:00;10752.0;10992.0;Machine 19
40;0;2023-01-11 01:47:00;2023-01-11 03:47:00;14507.0;14627.0;Machine 18
40;1;2023-01-10 20:47:00;2023-01-11 01:47:00;14207.0;14507.0;Machine 14
40;2;2023-01-10 13:47:00;2023-01-10 20:47:00;13787.0;14207.0;Machine 09
40;3;2023-01-09 06:47:00;2023-01-09 11:47:00;11927.0;12227.0;Machine 10
40;4;2023-01-09 03:47:00;2023-01-09 06:47:00;11747.0;11927.0;Machine 06
40;5;2023-01-08 13:06:00;2023-01-08 15:06:00;10866.0;10986.0;Machine 12
40;6;2023-01-08 05:48:00;2023-01-08 09:48:00;10428.0;10668.0;Machine 20
