,instance,status,obj,model time (s),total time (s),gap
0,UAG_30_p3_5_deadline,9,14450.0,3602.417000055313,3613.8436348438263,0.6285121107266436
0,UAG_30_p4_1_makespan,9,23172.0,3600.523999929428,3604.6959822177887,0.4444156740894183
0,UAG_30_p4_1_deadline,9,16330.0,3600.9749999046326,3606.0292296409607,0.5526638089406001
0,UAG_30_p4_2_makespan,9,21629.0,3600.1950001716614,3605.533044576645,0.3645568449766517
0,UAG_30_p4_2_deadline,9,15917.0,3600.6870000362396,3616.1754746437073,0.49198969655085756
0,UAG_30_p4_3_makespan,9,22099.0,3600.2409999370575,3604.0097177028656,0.3865785782162089
0,UAG_30_p4_3_deadline,9,16567.0,3600.302999973297,3611.7494916915894,0.5320818494597694
0,UAG_30_p4_4_makespan,9,21649.0,3603.690999984741,3608.3196926116943,0.36066331008360664
0,UAG_30_p4_4_deadline,9,15873.0,3600.4459998607635,3605.991612434387,0.46865746865746866
0,UAG_30_p4_5_makespan,9,22115.0,3601.4110000133514,3607.707284927368,0.39158941894641647
0,UAG_30_p4_5_deadline,9,17954.0,3602.9000000953674,3609.432614326477,0.5682299209089896
0,UAG_30_p5_1_makespan,9,22074.0,3600.194000005722,3603.5207917690277,0.3225967201232219
0,UAG_30_p5_1_deadline,9,16872.0,3600.1040000915527,3614.869884967804,0.44084874348032244
0,UAG_30_p5_2_makespan,9,23183.0,3600.441999912262,3609.3258221149445,0.3549583746710952
0,UAG_30_p5_2_deadline,9,15993.0,3601.680999994278,3607.7898321151733,0.4126805477396361
0,UAG_30_p5_3_makespan,9,21700.0,3602.130000114441,3611.9795484542847,0.3282488479262673
0,UAG_30_p5_3_deadline,9,15933.0,3600.582000017166,3607.657593727112,0.45892173476432563
0,UAG_30_p5_4_makespan,9,20812.0,3600.213000059128,3604.7339205741882,0.27200653469152414
0,UAG_30_p5_4_deadline,9,17713.0,3600.625,3607.251617193222,0.5062948117202055
0,UAG_30_p5_5_makespan,9,22746.0,3602.2279999256134,3608.4161071777344,0.34208212432955243
0,UAG_30_p5_5_deadline,9,18843.0,3602.1429998874664,3608.1254510879517,0.5226344000424561
